id,sex,ageM,trialOrd,frm,idtrialOrd,trialNum,pointLR,conf,faceAngRaw,faceAngMod,gazeAngRaw,gazeAngMod,pointFrm
1,m,22,2,34,1_2,51,L,0.93,-0.121,-0.182755644,-0.092,-0.143162556,40
1,m,22,2,35,1_2,51,L,0.93,-0.133,-0.196768714,-0.097,-0.150094098,40
1,m,22,2,36,1_2,51,L,0.93,-0.136,-0.201056745,-0.099,-0.153273957,40
1,m,22,2,37,1_2,51,L,0.93,-0.144,-0.210127649,-0.105,-0.160244197,40
1,m,22,2,38,1_2,51,L,0.98,-0.152,-0.219256155,-0.11,-0.166264098,40
1,m,22,2,39,1_2,51,L,0.98,-0.157,-0.224212638,-0.112,-0.16822766,40
1,m,22,2,40,1_2,51,L,0.98,-0.162,-0.229841485,-0.116,-0.172738911,40
1,m,22,2,41,1_2,51,L,0.98,-0.169,-0.236913167,-0.122,-0.178783558,40
1,m,22,2,42,1_2,51,L,0.98,-0.171,-0.238713465,-0.123,-0.17958567,40
1,m,22,2,43,1_2,51,L,0.98,-0.186,-0.253389966,-0.133,-0.18925335,40
1,m,22,2,44,1_2,51,L,0.98,-0.197,-0.26335006,-0.138,-0.193307574,40
1,m,22,2,45,1_2,51,L,0.98,-0.203,-0.268354436,-0.144,-0.198369009,40
1,m,22,2,46,1_2,51,L,0.98,-0.207,-0.272369228,-0.147,-0.201350092,40
1,m,22,2,47,1_2,51,L,0.98,-0.198,-0.261228676,-0.141,-0.193352474,40
1,m,22,2,48,1_2,51,L,0.98,-0.195,-0.255642662,-0.142,-0.191945931,40
1,m,22,2,49,1_2,51,L,0.98,-0.192,-0.249875951,-0.141,-0.188352694,40
1,m,22,2,50,1_2,51,L,0.98,-0.18,-0.235429876,-0.133,-0.178014911,40
1,m,22,2,51,1_2,51,L,0.93,-0.184,-0.239278005,-0.135,-0.179808628,40
1,m,22,2,52,1_2,51,L,0.93,-0.169,-0.221505003,-0.125,-0.167163361,40
1,m,22,2,53,1_2,51,L,0.93,-0.157,-0.206911239,-0.116,-0.155724326,40
1,m,22,2,54,1_2,51,L,0.93,-0.151,-0.199638719,-0.113,-0.151572521,40
1,m,22,2,55,1_2,51,L,0.93,-0.15,-0.19762693,-0.114,-0.151700479,40
1,m,22,2,56,1_2,51,L,0.93,-0.144,-0.191020442,-0.111,-0.148254408,40
1,m,22,2,57,1_2,51,L,0.93,-0.14,-0.186564695,-0.108,-0.144960307,40
1,m,22,2,58,1_2,51,L,0.93,-0.124,-0.169989204,-0.099,-0.135436922,40
1,m,22,2,59,1_2,51,L,0.93,-0.154,-0.20007921,-0.115,-0.151491503,40
1,m,22,2,60,1_2,51,L,0.93,-0.142,-0.188421026,-0.106,-0.142961207,40
1,m,22,3,1,1_3,41,L,0.88,0.062,0.01061776,0.055,0.012850443,17
1,m,22,3,2,1_3,41,L,0.88,0.055,0.003720026,0.052,0.0097835,17
1,m,22,3,3,1_3,41,L,0.88,0.045,-0.005855097,0.046,0.004187319,17
1,m,22,3,4,1_3,41,L,0.88,0.04,-0.010535192,0.041,-0.000562948,17
1,m,22,3,5,1_3,41,L,0.88,0.044,-0.006658825,0.044,0.002255339,17
1,m,22,3,6,1_3,41,L,0.88,0.041,-0.010065039,0.041,-0.001197849,17
1,m,22,3,7,1_3,41,L,0.88,0.041,-0.009963205,0.041,-0.001139462,17
1,m,22,3,8,1_3,41,L,0.88,0.035,-0.016633467,0.036,-0.006872833,17
1,m,22,3,9,1_3,41,L,0.88,0.027,-0.024975212,0.03,-0.013280997,17
1,m,22,3,10,1_3,41,L,0.88,0.012,-0.040514035,0.018,-0.025875985,17
1,m,22,3,11,1_3,41,L,0.88,-0.007,-0.060007117,0.003,-0.041442456,17
1,m,22,3,12,1_3,41,L,0.88,-0.013,-0.066277741,-0.004,-0.04869285,17
1,m,22,3,13,1_3,41,L,0.93,-0.016,-0.069197445,-0.005,-0.049566883,17
1,m,22,3,14,1_3,41,L,0.93,-0.012,-0.065317632,-0.002,-0.046620084,17
1,m,22,3,15,1_3,41,L,0.93,-0.002,-0.054862046,0.005,-0.039094025,17
1,m,22,3,16,1_3,41,L,0.93,-0.006,-0.058610244,0.001,-0.042747667,17
1,m,22,3,17,1_3,41,L,0.93,0.013,-0.038862103,0.016,-0.026909253,17
1,m,22,3,18,1_3,41,L,0.88,0.023,-0.028004586,0.025,-0.017016418,17
1,m,22,3,19,1_3,41,L,0.88,0.024,-0.027054765,0.024,-0.018057777,17
1,m,22,3,20,1_3,41,L,0.88,0.037,-0.013333068,0.035,-0.006233342,17
1,m,22,3,21,1_3,41,L,0.88,0.051,0.001717746,0.045,0.004807881,17
1,m,22,3,22,1_3,41,L,0.88,0.051,0.00240234,0.045,0.005422541,17
1,m,22,3,23,1_3,41,L,0.88,0.048,-0.000161952,0.042,0.002819677,17
1,m,22,3,24,1_3,41,L,0.88,0.05,0.002691165,0.044,0.005712377,17
1,m,22,3,25,1_3,41,L,0.88,0.052,0.005768311,0.046,0.008846935,17
1,m,22,3,26,1_3,41,L,0.88,0.048,0.001920914,0.042,0.004999653,17
1,m,22,3,27,1_3,41,L,0.88,0.055,0.010054186,0.049,0.013182646,17
1,m,22,3,28,1_3,41,L,0.88,0.061,0.017332747,0.052,0.017565084,17
1,m,22,3,29,1_3,41,L,0.88,0.061,0.018067608,0.051,0.017410917,17
1,m,22,3,30,1_3,41,L,0.88,0.053,0.010518412,0.044,0.010797777,17
1,m,22,3,31,1_3,41,L,0.88,0.052,0.009690551,0.042,0.008881679,17
1,m,22,3,32,1_3,41,L,0.88,0.042,0.000147584,0.035,0.00234045,17
1,m,22,3,33,1_3,41,L,0.88,0.036,-0.004881297,0.029,-0.002662793,17
1,m,22,3,34,1_3,41,L,0.98,0.032,-0.007963838,0.024,-0.006705916,17
1,m,22,3,35,1_3,41,L,0.98,0.038,-0.001380757,0.027,-0.003057769,17
1,m,22,3,36,1_3,41,L,0.98,0.034,-0.005016944,0.024,-0.005630349,17
1,m,22,3,37,1_3,41,L,0.98,0.037,-0.001633184,0.026,-0.003166281,17
1,m,22,3,38,1_3,41,L,0.98,0.036,-0.002577904,0.026,-0.003124529,17
1,m,22,3,39,1_3,41,L,0.98,0.036,-0.002095984,0.025,-0.003584004,17
1,m,22,3,40,1_3,41,L,0.98,0.04,0.002062045,0.029,0.000655568,17
1,m,22,3,41,1_3,41,L,0.98,0.036,-0.002364563,0.025,-0.003600966,17
1,m,22,3,42,1_3,41,L,0.98,0.025,-0.014124692,0.017,-0.012231468,17
1,m,22,3,43,1_3,41,L,0.98,0.026,-0.013245708,0.017,-0.012279506,17
1,m,22,3,44,1_3,41,L,0.98,0.015,-0.025273553,0.008,-0.022218619,17
1,m,22,3,45,1_3,41,L,0.98,0.001,-0.040527065,-0.003,-0.034476441,17
1,m,22,3,46,1_3,41,L,0.98,-0.014,-0.056928736,-0.012,-0.044926573,17
1,m,22,3,47,1_3,41,L,0.98,-0.024,-0.068024089,-0.021,-0.055041273,17
1,m,22,3,48,1_3,41,L,0.98,-0.033,-0.078229706,-0.028,-0.063277972,17
1,m,22,3,49,1_3,41,L,0.98,-0.04,-0.08625653,-0.033,-0.069300622,17
1,m,22,3,50,1_3,41,L,0.98,-0.043,-0.089328563,-0.035,-0.07137522,17
1,m,22,3,51,1_3,41,L,0.88,-0.052,-0.099328349,-0.043,-0.080376674,17
1,m,22,3,52,1_3,41,L,0.98,-0.048,-0.09593228,-0.04,-0.077907139,17
1,m,22,3,53,1_3,41,L,0.88,-0.044,-0.092361748,-0.038,-0.076282483,17
1,m,22,3,54,1_3,41,L,0.88,-0.041,-0.089334327,-0.035,-0.073189548,17
1,m,22,3,55,1_3,41,L,0.88,-0.038,-0.086230287,-0.032,-0.070125157,17
1,m,22,3,56,1_3,41,L,0.88,-0.036,-0.083995517,-0.03,-0.067795506,17
1,m,22,3,57,1_3,41,L,0.88,-0.034,-0.081829512,-0.029,-0.066572934,17
1,m,22,3,58,1_3,41,L,0.88,-0.03,-0.077442524,-0.024,-0.061100693,17
1,m,22,3,59,1_3,41,L,0.88,-0.023,-0.069552066,-0.02,-0.056077104,17
1,m,22,3,60,1_3,41,L,0.98,-0.018,-0.063618099,-0.017,-0.052011277,17
1,m,22,4,1,1_4,61,R,0.88,0.185,0.133887679,0.135,0.093071988,36
1,m,22,4,2,1_4,61,R,0.93,0.212,0.163833198,0.162,0.123062101,36
1,m,22,4,3,1_4,61,R,0.93,0.212,0.166682096,0.165,0.128901744,36
1,m,22,4,4,1_4,61,R,0.93,0.211,0.167642793,0.165,0.130842442,36
1,m,22,4,5,1_4,61,R,0.93,0.207,0.163817003,0.162,0.127996148,36
1,m,22,4,6,1_4,61,R,0.93,0.208,0.166343978,0.163,0.130527735,36
1,m,22,4,7,1_4,61,R,0.93,0.211,0.171008293,0.165,0.134165536,36
1,m,22,4,8,1_4,61,R,0.93,0.225,0.186781575,0.175,0.145939234,36
1,m,22,4,9,1_4,61,R,0.93,0.247,0.211051595,0.191,0.164240363,36
1,m,22,4,10,1_4,61,R,0.93,0.269,0.235216913,0.206,0.181406176,36
1,m,22,4,11,1_4,61,R,0.93,0.291,0.25905596,0.22,0.197250446,36
1,m,22,4,12,1_4,61,R,0.93,0.29,0.25816524,0.219,0.196350541,36
1,m,22,4,13,1_4,61,R,0.93,0.312,0.281735325,0.233,0.211960612,36
1,m,22,4,14,1_4,61,R,0.93,0.327,0.298287708,0.243,0.223563394,36
1,m,22,4,15,1_4,61,R,0.93,0.336,0.308803125,0.248,0.230067897,36
1,m,22,4,16,1_4,61,R,0.93,0.342,0.316460533,0.249,0.232718035,36
1,m,22,4,17,1_4,61,R,0.93,0.338,0.312428687,0.247,0.230697727,36
1,m,22,4,18,1_4,61,R,0.93,0.347,0.323217121,0.253,0.238488271,36
1,m,22,4,19,1_4,61,R,0.93,0.365,0.342991558,0.265,0.252303981,36
1,m,22,4,20,1_4,61,R,0.93,0.385,0.365096307,0.279,0.268450401,36
1,m,22,4,21,1_4,61,R,0.88,0.395,0.377152151,0.288,0.279542252,36
1,m,22,4,22,1_4,61,R,0.88,0.408,0.392185905,0.298,0.291587606,36
1,m,22,4,23,1_4,61,R,0.93,0.413,0.399132313,0.304,0.299554499,36
1,m,22,4,24,1_4,61,R,0.93,0.41,0.39632432,0.302,0.297723453,36
1,m,22,4,25,1_4,61,R,0.88,0.412,0.399942696,0.303,0.300436624,36
1,m,22,4,26,1_4,61,R,0.93,0.417,0.407190866,0.306,0.305749921,36
1,m,22,4,27,1_4,61,R,0.93,0.41,0.402714752,0.297,0.299445264,36
1,m,22,4,28,1_4,61,R,0.93,0.402,0.396205131,0.291,0.295044363,36
1,m,22,4,29,1_4,61,R,0.88,0.403,0.397350482,0.299,0.303224842,36
1,m,22,4,30,1_4,61,R,0.88,0.393,0.387813724,0.293,0.297754939,36
1,m,22,4,31,1_4,61,R,0.93,0.385,0.380199131,0.29,0.295208109,36
1,m,22,4,32,1_4,61,R,0.88,0.388,0.384029627,0.293,0.299066468,36
1,m,22,4,33,1_4,61,R,0.88,0.393,0.390374728,0.297,0.30443104,36
1,m,22,4,34,1_4,61,R,0.93,0.411,0.410066005,0.311,0.320119656,36
1,m,22,4,35,1_4,61,R,0.93,0.415,0.415671921,0.313,0.323722865,36
1,m,22,4,36,1_4,61,R,0.93,0.415,0.415838813,0.312,0.322864322,36
1,m,22,4,37,1_4,61,R,0.93,0.424,0.425844916,0.315,0.326840808,36
1,m,22,4,38,1_4,61,R,0.93,0.432,0.434608137,0.321,0.333630029,36
1,m,22,4,39,1_4,61,R,0.93,0.438,0.441127176,0.325,0.338192238,36
1,m,22,4,40,1_4,61,R,0.93,0.442,0.445471279,0.328,0.341552491,36
1,m,22,4,41,1_4,61,R,0.93,0.442,0.445470102,0.327,0.340547898,36
1,m,22,4,42,1_4,61,R,0.93,0.44,0.443397745,0.326,0.339512404,36
1,m,22,4,43,1_4,61,R,0.93,0.442,0.445059897,0.326,0.33918236,36
1,m,22,4,44,1_4,61,R,0.93,0.445,0.44780934,0.327,0.339949103,36
1,m,22,4,45,1_4,61,R,0.93,0.446,0.448385083,0.328,0.340533563,36
1,m,22,4,46,1_4,61,R,0.93,0.443,0.444698954,0.327,0.338826794,36
1,m,22,4,47,1_4,61,R,0.88,0.441,0.441928588,0.324,0.33501359,36
1,m,22,4,48,1_4,61,R,0.88,0.438,0.438845728,0.322,0.332953881,36
1,m,22,4,49,1_4,61,R,0.88,0.433,0.432826401,0.318,0.327902127,36
1,m,22,4,50,1_4,61,R,0.88,0.424,0.422300056,0.311,0.31938445,36
1,m,22,4,51,1_4,61,R,0.88,0.422,0.419025455,0.311,0.318119333,36
1,m,22,4,52,1_4,61,R,0.93,0.424,0.419607323,0.314,0.319645017,36
1,m,22,4,53,1_4,61,R,0.93,0.425,0.420440844,0.314,0.31947346,36
1,m,22,4,54,1_4,61,R,0.88,0.428,0.422444105,0.318,0.322448871,36
1,m,22,4,55,1_4,61,R,0.93,0.424,0.417743378,0.314,0.317658885,36
1,m,22,4,56,1_4,61,R,0.88,0.433,0.426014064,0.32,0.322899877,36
1,m,22,4,57,1_4,61,R,0.93,0.439,0.431356139,0.324,0.326232891,36
1,m,22,4,58,1_4,61,R,0.88,0.44,0.431830505,0.324,0.325640424,36
1,m,22,4,59,1_4,61,R,0.88,0.436,0.427216344,0.32,0.320975508,36
1,m,22,4,60,1_4,61,R,0.88,0.436,0.427144469,0.32,0.320892428,36
1,m,22,5,1,1_5,72,R,0.88,0.179,0.132465376,0.131,0.094063575,34
1,m,22,5,2,1_5,72,R,0.93,0.233,0.191679857,0.174,0.142288971,34
1,m,22,5,3,1_5,72,R,0.88,0.212,0.17158338,0.162,0.13107559,34
1,m,22,5,4,1_5,72,R,0.88,0.259,0.223339753,0.197,0.170843328,34
1,m,22,5,5,1_5,72,R,0.88,0.294,0.262821301,0.22,0.198349425,34
1,m,22,5,6,1_5,72,R,0.88,0.33,0.303713889,0.243,0.226300361,34
1,m,22,5,7,1_5,72,R,0.93,0.367,0.345712309,0.269,0.257336306,34
1,m,22,5,8,1_5,72,R,0.88,0.403,0.386364832,0.296,0.289060733,34
1,m,22,5,9,1_5,72,R,0.88,0.425,0.412912969,0.312,0.309623169,34
1,m,22,5,10,1_5,72,R,0.88,0.419,0.407468675,0.308,0.306123766,34
1,m,22,5,11,1_5,72,R,0.88,0.434,0.426388141,0.32,0.322117841,34
1,m,22,5,12,1_5,72,R,0.88,0.446,0.44252832,0.328,0.334348042,34
1,m,22,5,13,1_5,72,R,0.88,0.448,0.449333681,0.329,0.340277826,34
1,m,22,5,14,1_5,72,R,0.93,0.449,0.454686268,0.325,0.34078674,34
1,m,22,5,15,1_5,72,R,0.93,0.448,0.454184816,0.329,0.345267198,34
1,m,22,5,16,1_5,72,R,0.93,0.445,0.455180989,0.325,0.345445016,34
1,m,22,5,17,1_5,72,R,0.93,0.44,0.454126229,0.323,0.347561769,34
1,m,22,5,18,1_5,72,R,0.93,0.442,0.460081983,0.327,0.355622127,34
1,m,22,5,19,1_5,72,R,0.93,0.446,0.4676134,0.332,0.364188231,34
1,m,22,5,20,1_5,72,R,0.93,0.445,0.468860406,0.332,0.366524012,34
1,m,22,5,21,1_5,72,R,0.93,0.436,0.461179838,0.325,0.360908044,34
1,m,22,5,22,1_5,72,R,0.93,0.436,0.461247281,0.324,0.359965769,34
1,m,22,5,23,1_5,72,R,0.93,0.434,0.459923719,0.323,0.359698109,34
1,m,22,5,24,1_5,72,R,0.93,0.432,0.458389033,0.321,0.358205265,34
1,m,22,5,25,1_5,72,R,0.93,0.432,0.458794355,0.32,0.357627065,34
1,m,22,5,26,1_5,72,R,0.93,0.437,0.464043112,0.323,0.36090237,34
1,m,22,5,27,1_5,72,R,0.93,0.437,0.464043112,0.323,0.36090237,34
1,m,22,5,28,1_5,72,R,0.93,0.445,0.471986294,0.329,0.3668595,34
1,m,22,5,29,1_5,72,R,0.93,0.453,0.479907533,0.338,0.375749056,34
1,m,22,5,30,1_5,72,R,0.93,0.466,0.493146844,0.349,0.387010992,34
1,m,22,5,31,1_5,72,R,0.93,0.475,0.503166071,0.354,0.392999778,34
1,m,22,5,32,1_5,72,R,0.93,0.479,0.508148962,0.356,0.396008671,34
1,m,22,5,33,1_5,72,R,0.93,0.483,0.513027796,0.357,0.397940686,34
1,m,22,5,34,1_5,72,R,0.93,0.481,0.511060917,0.356,0.39698582,34
1,m,22,5,35,1_5,72,R,0.93,0.478,0.508810162,0.352,0.393739502,34
1,m,22,5,36,1_5,72,R,0.93,0.476,0.507321628,0.35,0.392268682,34
1,m,22,5,37,1_5,72,R,0.93,0.474,0.505892708,0.348,0.390814145,34
1,m,22,5,38,1_5,72,R,0.93,0.473,0.505758562,0.347,0.390692349,34
1,m,22,5,39,1_5,72,R,0.93,0.473,0.505811286,0.344,0.387731964,34
1,m,22,5,40,1_5,72,R,0.93,0.475,0.508371605,0.347,0.391294823,34
1,m,22,5,41,1_5,72,R,0.93,0.472,0.505576256,0.345,0.389476251,34
1,m,22,5,42,1_5,72,R,0.93,0.476,0.509775107,0.346,0.390679935,34
1,m,22,5,43,1_5,72,R,0.93,0.474,0.507420205,0.345,0.389299372,34
1,m,22,5,44,1_5,72,R,0.93,0.47,0.502842407,0.341,0.384682355,34
1,m,22,5,45,1_5,72,R,0.93,0.473,0.505189645,0.344,0.386994642,34
1,m,22,5,46,1_5,72,R,0.93,0.472,0.504119204,0.344,0.38693114,34
1,m,22,5,47,1_5,72,R,0.93,0.468,0.4992212,0.343,0.385006377,34
1,m,22,5,48,1_5,72,R,0.93,0.476,0.506207135,0.349,0.389955056,34
1,m,22,5,49,1_5,72,R,0.93,0.472,0.501122314,0.347,0.386871052,34
1,m,22,5,50,1_5,72,R,0.93,0.476,0.504162214,0.349,0.387890308,34
1,m,22,5,51,1_5,72,R,0.93,0.48,0.508024753,0.352,0.390769433,34
1,m,22,5,52,1_5,72,R,0.93,0.489,0.516602841,0.358,0.396359492,34
1,m,22,5,53,1_5,72,R,0.93,0.491,0.51852981,0.359,0.397293332,34
1,m,22,5,54,1_5,72,R,0.93,0.491,0.51872844,0.358,0.396498648,34
1,m,22,5,55,1_5,72,R,0.93,0.483,0.510917675,0.353,0.391725946,34
1,m,22,5,56,1_5,72,R,0.93,0.477,0.504999144,0.348,0.386838901,34
1,m,22,5,57,1_5,72,R,0.93,0.481,0.509512187,0.351,0.390373362,34
1,m,22,5,58,1_5,72,R,0.93,0.481,0.509394349,0.351,0.390280483,34
1,m,22,5,59,1_5,72,R,0.93,0.483,0.512514658,0.353,0.393407935,34
1,m,22,5,60,1_5,72,R,0.93,0.491,0.521825555,0.357,0.398727808,34
1,m,22,6,1,1_6,82,L,0.88,-0.018,-0.037456166,-0.027,-0.036776773,25
1,m,22,6,2,1_6,82,L,0.93,-0.07,-0.091954874,-0.065,-0.077530966,25
1,m,22,6,3,1_6,82,L,0.93,-0.112,-0.135493325,-0.094,-0.108274558,25
1,m,22,6,4,1_6,82,L,0.93,-0.115,-0.138621486,-0.097,-0.111352447,25
